title,story_points
admin want enrich edit organisation profile homebuddy platform knows details,50
homebuddy want create organisation start using platform,30
admin want account homebuddy platform start creating organisation structure platform,50
de kaart soms staat er geen checkbox geselecteerd waardoor kaart niet laadt,10
openstaande velden met ndov koppelen contact opnemen met ndov,40
situatie creeeren op acceptatie om de ndov import te testen velden,20
isactive opnemen de interface en validatie,10
nieuwe haltescan mutatie heeft geen latlon tot dat er een rd veld wordt geklikt,05
lijn en bestemming mutatie laten weergeven,10
lijnnummer en bestemming detailpagina zoals de oude haltescan,15
visual que geven aan de gebruiker op tabletmobile dat je kan scrollen,10
functionaliteit mobile nalopen waar nodig aanpassen,60
import knop disablen als er geen input geselecteerd,10
domein lijstweergave uitbreiden met eigenschappen domein,15
opmerking na het klikken op de halte halte bewerken,15
controle wijzigingen aanwezig zijn voor maken van mutatie,10
domeinbeheer uitbreiden latlon kleuren kunnen instellen,20
csrf toevoegen aan ajax call voor opslaan gemeente bij provincie domeinen beheer,10
vinkjeskruisjes voor visueel en motorisch toegankelijk bij detailpagina halte,10
nlhaltescan krijgt marksers op de map van iedere domain center,30
alle ajax calls naar done fail always omvormen en error feedback tonen,10
de aactive kleuren zijn nu hetzelfde als de domaincolor onduidelijk wanneer je erop hebt geklikt,10
incidentsresponsibility pagina naar huidige standaard zetten,10
layout van de inputs mijn profiel op een betere volgorde,10
wanneer er 0 mutaties zijn geselecteerd geen popup tonen maar een melding van 0 geselecteerde,10
bij mutatieoverzicht afwachting knoppen van openzettengoedkeurenafkeuren toevoegen,10
inactive users laten weergeven gebruikersbeheer,10
mutationslistmako makerow functie herschrijven icons toevoegen,10
image carousel met nieuwe afbeeldingen thumbnail werkt niet wanneer een halte geen afbeelding heeft nog werkt de carousel niet met een nieuwe upload,10
bij new user gemeente dropdown menu vult dezelfde waardes 2x,10
nieuwe gebruiker aanmaken met ajax call en feedback verwerken en tonen,20
incident verantwoordelijkheden overview,10
gebruikersbeheer pagina aanpassen en lijn met incidentenbeheer trekken,10
bij alle ajax requests knoppen een loader icon plaatsen,10
userditjs bevat html code die de mako thuishoort panels werken niet correct,20
nadat je foutief hebt ingelogd blijft de loading notch rood,10
wanneer je een mutatie goedkeurd dan annuleert en afkeurt verzend hij 2 ajax calls,10
image carousel implementeren op de homepage,20
selects mako templates vervangen van dict door list met dicts,20
padding links bij mutaties en domein beheer groter dan rechts,10
inputs voor filenames fakepath gebruiken nok,10
grootte van icons voor toegankelijkheid rapportage,10
domein beheer layout veranderen naar een tabel met detail paginas,20
de checkboxes onder domein beheer panel opdelen 4 rijen verticaal alphabetisch,10
checkbox aanmaken bij importeren mutaties direct goedkeuren,20
wanneer je op de tablet incidentenbeheer bekijkt krijgt het deel van de tabel die er rechts buiten valt andere kleuren,20
caissonnummer abri gebruikt nu de value van dakbreedte moet ciassonnummer zijn,10
eigenschap halte aanwezigheid abri uitfaseren,10
domaintextcolor de email template verwerken voor de button,10
wanneer ik tijdens een mutatie de gemeente aan wil passen krijg je een error,10
halteringsvorm niet correct ingelezen vanuit brondata,10
ontvangers en responsetijd dagen moet worden opgehaald bij aanmaken van incident,10
ik wil zijwaarts kunnen scrollen tussen afbeeldingen bij de afbeelding modal,20
informatie op de detail pagina beter ordenen groepen maken,30
stops detailpagina de imageaanduiding op hover werkt niet als je hovert vanuit de onderkant van een tekstveld,10
manier van halte toevoegen verbeteren een nieuwe button en menu toe voegen onder het filter,20
validatie uit de backend doorvoeren templates,30
de halte detailpagina moet alleen de inputs scrollable zijn ook de map en de image moeten niet voor elke tab apart ingeladen worden,20
het zoomniveau voor het zien van de losse haltes erg groot,10
bij het importeren van de abris moet er rekening worden gehouden met mutaties,40
bij het importeren van haltes moet radius worden omgezet naar lat en lon,40
het uploaden van images bij het importeren van de haltes,40
het veld huidige wachtwoord niet nodig bij het aanpassen van een gebruiker gebruikersbeheer,20
als projectowner wil ik na livegang van de nieuwe versie gearchiveerde mutaties kunnen raadplegen waar de aantallen duidelijk terug te vinden zijn,40
dropdown met domein namen gebruikersbeheer moet alleen voor admins zichtbaar zijn,05
als veldwerker wil ik ter plekke mutaties kunnen aanmaken,20
als gebruiker wil ik haltescan op internet explorer 9 kunnen gebruiken,20
als ontvanger van een incident moet ik kunnen zien wie de afzender,10
incident melden datum van melding moet worden geprefilled met de datum van vandaag,05
het bewerken van je profiel mist een field voor tussenvoegsel,10
feedback na het resetten van je password wachtwoord vergeten moet worden opgemaakt,10
feedback bij het wijzigen van profile moet worden opgemaakt,10
opmaken van feedback bij het opslaan van incident,10
als gebruiker wil ik als mijn profiel wijzig duidelijke feedback ontvangen,10
als beheerder wil ik gebruikers kunnen verwijderen,10
als beheerder wil ik een gebruiker kunnen toevoegen,10
uitleg bij mutatievelden aan de hand van images,30
nieuwe mutaties moeten op de nieuwe manier worden opgeslagen mutatiefield,80
als beheerder wil ik een melding ontvangen zodra een gebruiker foutieve informatie van een halte meldt,20
frontend validatie bij het aanmaken van een incident,10
als beheerder wil ik per gebruiker zijn verantwoordelijkheden voor het incidentenbeheer kunnen instellen,40
extra export velden bij haltes die upgrade1 bevatten,40
als gebruiker alle informatie van een halte kunnen zien als ik op de halte klik,80
de pagina waar je op komt om je password te resetten moet worden opgemaakt,20
opmaken van de mail die verzonden wordt als je je wachtwoord vergeet,20
als developer wil ik bepaalde functionaliteiten eenvoudig kunnen afschermen,80
als gebruiker wil ik mijn wachtwoord kunnen resetten als ik deze vergeten ben,20
als gebruiker wil ik bij ieder subdomein een eigen favicon zien,10
als beheerder wil ik de nieuwe styling een nieuwe halte kunnen plaatsen,40
als beheerder wil ik mijn profiel nieuwe styling zien,10
als beheerder wil ik incidentenbeheer nieuwe styling zien,20
als beheerder wil ik gebruikersbeheer nieuwe styling zien,20
als gebruiker wil ik de kaart de nieuwe styling zien,20
als gebruiker wil ik foutieve informatie van een halte kunnen melden op een nieuw gestylde pagina,10
als gebruiker wil ik dat de informatie per halte de nieuwe styling heeft,20
als beheerder wil ik een gestylde inlog zien,10
als gebruiker wil ik de navigatie kunnen zien op welk subdomein ik bevind,10
als beheerder wil ik gemeentes nieuwe styling zien,10
als beheerder wil ik importexport nieuwe styling zien,10
als beheerder wil ik mutaties nieuwe styling zien,20
als beheerder wil ik rapportages nieuwe styling zien,20
als beheerder wil ik kunnen navigeren tussen de verschillende paginas,10
als gebruiker wil ik op de kaart een zoekveld zien,10
als gebruiker wil ik fotos kunnen draaien wanneer ze zijn toegevoegd,20
als beheerder wil ik een nieuwe halte kunnen plaatsen door te dubbelklikken op de kaart,20
als beheerder wil ik mijn eigen profiel kunnen bewerken,10
als beheerder wil ik gebruikers kunnen beheren per domein,40
als beheerder wil ik gemeentes aan een provincie en een domein aanwijzen,20
als beheerder wil ik csvs met gefilterde dris kunnen exporteren,20
als beheerder wil ik csvs met gefilterde abris kunnen exporteren,20
als beheerder wil ik csvs met gefilterde haltes kunnen exporteren,20
als beheerder wil ik csvs met gemeente info kunnen importeren,20
als beheerder wil ik csvs met dris kunnen importeren,20
als beheerder wil ik csvs met abris kunnen importeren,20
als beheerder wil ik csvs met haltes kunnen importeren,20
als beheerder wil ik een overzicht van mutaties kunnen benaderen waar ik per halte een halte kan goedkeuren afwijzen,40
als beheerder wil ik op gemeenteniveau een visueel rapport kunnen exporteren pdf formaat met betrekking tot de toegankelijkheid van de haltes,40
als beheerder wil ik op gemeenteniveau een visueel rapport kunnen exporteren xls formaat met betrekking tot de toegankelijkheid van de haltes,20
als beheerder wil ik op gemeenteniveau een visueel rapport bekijken met betrekking tot de toegankelijkheid van de haltes de gemeente,20
als beheerder wil ik een visueel rapport kunnen bekijken van wegbeheerdes van een domein,20
als beheerder wil ik op regioniveau een visueel rapport bekijken met betrekking tot de toegankelijkheid van de haltes,20
als gebruiker wil ik de kaarttype kunnen wijzigen,10
als gebruiker wil ik foutieve informatie van een halte kunnen melden,40
als gebruiker wil ik kunnen zoeken op plaats haltenaam,20
als gebruiker wil ik informatie per halte kunnen bekijken,40
als gebruiker wil ik een uitleg kunnen vinden de applicatie,10
als gebruiker wil kunnen filteren op alleen buslijnen,20
als gebruiker wil kunnen filteren op de motorische toegankelijkheid van de haltes,20
als beheerder wil ik verschillende instances hebben van haltescan,40
als gebruiker wil kunnen filteren op de visuele toegankelijkheid van de haltes,20
als gebruiker wil kunnen filteren op de toegankelijkheid van de haltes,20
als gebruiker wil ik data op de kaart zien,40
als gebruiker wil ik de kaart zien op de homepage,20
ux researcher want gift test participants reward,20
ux researcher want idea promotion work make plan execute,50
ux researcher want general agenda plan items full team,10
ux researcher want set images use creating documents etc everything label style,10
ux researcher want general emailadress team members receive sent certain emails general adress,10
ux researcher want label custom icons test persons keep anonymous good looking way,30
ux researcher want clean google drive enough space data new projects,20
ux researcher want protocol deal video material persons comply gdpr regulations,30
ux researcher want standard set usability test dont improvise,20
ux researcher want short interesting material work weve done sales use new potential clients,10
ux researcher want list workshops facilitate people colleagues sales potential clients know ask,20
ux researcher want label way working design sprints dont start scratch every time,20
customer success manager want able track uptime projects,30
csm want improve review give po prominent role,30
csm want al scrum events touch points client journey,10
csm want follow mail intro videocall meeting po guide invites systems,20
design team want documentation user interviews use concepting workflow,20
csm want send email one week test acceptance week explain week expect,20
datascientist want research available tools automated testing tableau write proposal implement add value work,30
developer want conclusive release checklist verify quality platform series checks,30
csm want send transfer mail new customers let know customer success manager,30
csm want make role clear describe presentation,80
csm want design sprint onboarding presentation,30
design team want documentation service blueprints use concepting workflow,20
backend developer want confluence page updated relevant examples unittesting easily find implement unittesting,30
backend developer want create presentation good bad practices unittesting visual support presenting team,80
design team want documentation contextual interviews use concepting workflow,20
design team want documentation impact mapping use concepting workflow,10
design team want documentation rapid ideation use concepting workflow,10
design team want documentation lotus blossom use concepting workflow,10
design team want add documentation principle prototype information one place,80
design team want documentation prototyping use concepting workflow,20
design team want documentation field research use concepting workflow,20
design team want documentation desk research use concepting workflow,20
design team want documentation gv design sprint techniques use concepting workflow,05
design team want plan concepting phase validate workflow,20
design team want documentation identity sessions every one knows execute method,50
design team want know score experienced approach reflect,50
design team want know experienced approach score reflect,20
csm want mailchimp template building blocks send professional mails scrum events,50
backend developer want overview active projects implement cd,20
backend developer want research deployment best practices know using correct,30
backend developer want know currently use cd reinventing wheel,10
backend developer want presentation cd works basic understanding,30
backend developer want workshop get deploy project gitlab cicd know,80
backend developer want update complete documentation cd anyone implement,30
csm want send sprint planning summary email dept information sprint planning po involve stakeholders,20
backend developer want know proscons api endpoint testing know used project,20
csm want send sprint summary email dept information sprint po involve stakeholders,30
csm want plan include quarterly report client know status,50
customer success manager want checklist sysops know nothing forgotten sprints,30
ux researcher want try making use cases 1 scrumteam learn well works team,20
ux researcher want become certified scrummaster show knowledge process,50
ux researcher want create template conducting usability tests dont redo every time,10
ux researcher want create template conducting interviews dont redo every time,10
ux researcher want create template design sprinting dont redo every time,20
ux researcher want write story google design sprint method label post linkedin,50
developer want resource implement mypy integrate pipeline stricter type security,20
customer success manager want checklist design know nothing forgotten sprints,30
customer success manager want checklist backend know nothing forgotten sprints,30
developer want date resource set testing environment easily begin testing application,30
developer want date resource standardize exceptions comply label standard,30
backend developer want good way give feedback workshop dont end mixed feelings,10
backend developer want get presentation ci works basic understanding,30
workshop attendee want prepared project gitlab easily participate workshop,30
backend developer want workshop get setup project ci pipeline know,50
backend developer want know advantages implementing ci pipeline im inclined add project,20
backend developer want create demo project add ci know understand implementation documentation,80
backend developer want verify choice gitlab ci dont spend time wrong platform,20
backend developer want investigate usability cd pipeline within label workflow,50
developer want projects work upgraded python 36 easier upgrade server ubuntu 1804,20
backend developer want update complete documentation ci anyone implement,30
backend developer want list projects dont ci know ones still implement,20
backend developer want base test class functional testing dont reinvent wheel everytime,30
backend developer want document knowledge functional testing confluence refer needed,10
backend developer want poc functional tests refer need,30
backend developer want research functional testing python know write proper functional test within project,50
backend developer want boilerplate writing unit tests every project uses approach,30
backend developer want boilerplate writing integration tests every project uses approach,30
design team want know huub experienced approach reflect,50
design team want know experienced approach huub reflect,20
csm want video call template customer discuss governance team composition,30
csm want slide deck kick project,50
csm want create po spot po knows hes always welcome office,10
csm want write email send nps starting point improve relationship customers,20
design team want know philips experienced approach reflect,50
design team want know serra partners experienced approach reflect,50
backend developer want organise workshop functional testing spread knowledge within team,50
design team want documentation moodboards use concepting workflow,10
design team want documentation empathy mapping use concepting workflow,10
design team want documentation customer journeys use concepting workflow,10
design team want documentation personas use concepting workflow,10
customer success manager want confluences pages date customer success,20
customer success manager want psm 1 certified,50
customer success manager want psm 1 certified,50
customer success manager want standard emails send official scrum events inform customer team best way increase transparency,10
design team want know techniques like would like use make first selection workflow,10
design team want template documenting methods every method documented consistent clear,20
design team want structured template product purpose use documentation,30
design team want standard set techniques different types design projects consistent approach,20
design team want overview different types design projects select techniques based,30
design team want fill global phases concepting workflow new techniques apply project,20
design team want overview global phases concepting workflow fill techniques,20
design team want plan first version workflow know whats goal reach,30
design team want know experienced approach philips reflect,20
design team want know experienced approach serra partners reflect,20
design team want know teams experienced approach reflect,30
ux researcher want try 3 tools knowledgebases choose tool fits needs pick,50
ux researcher want write story ux research within sprint label post linkedin,50
ux researcher want receive feedback active scrumteam workflow think actions improve,20
ux researcher want become part design workflow process work closely design,10
ux researcher want review design workflow process spot ux research relevant,20
ux researcher want create template use cases used everyone development teams,20
customer success manager want scrum team give feedback improve role,30
customer success manager want goals project know add value make adjustments project needed,30
customer success manager want test plan place every new project improve quality work,80
customer success manager want checklist diciplines know nothing forgotten sprints,80
admin want see correct overview reports order published journeys,20
api issue pagination crew documentation endpoint crew,30
api issue v2 message api include comment count,10
fixed bose blueprint values run outside graph like boxes,05
done growth path beemiles indication rebranded added admin,05
done user want able request export data,30
done user want claim right forgotten personal information removed platform,80
done user want able view accept terms conditions privacy guidelines activate account,20
done admin want able remove countries assigned journeys,30
done admin upload csv want system ignore extra spacing make sure get doubles departmentbranches etc,05
done admin edit data user want possibility leave fields open still able save data,20
api issue message endpoint include list mentions allow highlighting text,50
done grow bee want send notifications either deleted accounts invalid email addresses,50
community user tsh want colleagues single community,30
done admin want able set order content pages,50
done admin want able edit unpublished pages,20
user dont want redo journey company changes structure,30
fixed user want see country got invited activation page instead netherlands,05
user dont want option navigate page via tag page post currently get redirected error page,05
user dont want option click blueprint value wont get directed error page,10
done activation page remove text growbee,05
app developer want endpoint get branding information specific brand,30
app developer want speedy login doesnt include branding information,20
app developer want fetch comments specific message user see whole conversation,30
app developer want fetch feed posts latest comments call performant,30
done admin video functionality action needs upgraded making use bbw player,50
user want remove uploaded video,20
user want see indication video uploaded,30
improve ux drag drop action mobile,30
user want able see quick overview information challenge clicking challenge tile growthpath,20
user want see challenge winner,30
user want able share media file video photo,50
user want able play uploaded video,20
user want see video matched upload criteria,20
user want see progress uploading video,30
user want start continue mission within challenge,80
user want see amount colleagues also joined current challenge,30
user want see current progress within challenge,20
user want see community posted challenge,10
user want see detailed information challenge,30
done admin reporting want see difference inactive accounts deactivated never activated,10
user want receive feedback upload photoimagevideo work im wrong,30
user possibile give likes posts,05
user go back top page brand section,05
user want see else journey,30
user want see name person mouseover profile crew page,10
done user want able upload video file social feedchannel,50
admin want choose challenge winner,50
user want see newest comments post first,05
user want see new posts feed without refresh,30
admin dont want republish journey added new user group,80
user want posted url hyperlink open new window,10
user types want able log grow bee,10
user want see specific likes post mobile,10
user want close modal clicking next mobile,10
user upload image channel feed want able rotate image confirm,20
user want see original version uploaded image,20
user want see challenges assigned,50
administrator want invite groups users private channel,20
administrator want add users private channel post messages channels,20
administrator want able set private channel,30
admin want able publish challenges,30
admin dont want republish journey added new user,80
manager want see progress report team members,80
admin want able set activation image per brand new users see branded activation page,20
user want able retrievereset new password,50
add departments inputtag field add new journey page,05
profile page email notification toggle,20
reports tab download reports social scoring answer,20
adding variable colors journey details,20
adding variable colors journey overview,30
adding variable colors hive feed sidebar,30
link journey templates specific groups,30
create way flag user manager connect users,80
put action propagates changes journeys,50
extend user management support handing bee miles,20
extend expedition get search support tags,50
extend journey search support blueprint keywords,50
extend postput journey support blueprint keywords,30
add video src field journey description,05
add wysiwyg editor journey description,50
assign users journey based country,10
assign users journey based user type,10
action editor create drag n drop action block,50
define share channel block verification,20
action editor create share channel block admin,20
add activation image activation user call,20
ux add activation background image cropper,10
ux add activation background image brand color page,20
extend brand route support base64 image,30
add activation background image brand color page,20
ux list components attached color,50
research implement colors platform,30
extend brand model support configuration,30
replace hardcoded terminology variables,80
send email platform notification users journey changes,50
create country overview page inline adding,05
backend put connect mission expedition challenge,20
backend architectuur journey template,80
backend link user journeys assigned group,30
backend modify generic post challenge endpoint,30
backend post upload image action,10
backend post add mission action call,20
backend modify get expedition endpoint,20
create addedit single global action form page,10
action block content file upload user,05
action block content image upload user,05
action block content multiple choice question,30
newedit mission form support time lock,10
newedit mission form support global actions,30
newedit mission form create mission block structure side bottom toolbar buttons,20
newedit mission form create repeating structure action block placed,10
putdelete expeditionmission challenge,10
reuse existing components create page add expedition mission challenge,20
reuse new journey form build new challenge form,10
create user overview page pagination invite user button,30
reuse journeyexpedition overview create mission overview page,10
backend put add expedition mission call,20
backend store link tags database,05
use add expedition journey components create add mission expedition functionality,30
reuse journey overview create expedition overview page search without thumbnails,20
backend put add journey expedition call,80
backend put add users journey criteria,50
new journey details form invite group users branch function,10
backend image handling resize image thumbnail,50
backend modify generic post journey endpoint,80
new journey details form thumbnail previewcroppingzoominguploading,30
journeys list component list checkboxes search buttons,50
make general page structure placeholders header menu content,10
user want know many colleagues working journey,55
click journey growth path want see status selected mission decide next,40
growthpath journey learning path visualisation,30
community messages video url converting,40
automatically refresh token every 5 minutes background get latest information accessibility different apis,50
user want notified access book api car detail screen,30
label want localize onfido flow,20
label want send onfido documentsinformation greenwheels backend,50
user want notified access book api home screen,30
german user want start onfido flow signup,30
disable fade create booking button user doesnt cards,10
hide price information time picker bubble user doesnt cards,10
hide price information car detail user doesnt cards,10
hide road trips user doesnt cards,10
remove use user book endpoint login replace information used sources,80
german user see status onfido check dashboard,30
german user see status onfido check account,50
german user want see confirmation screen drivers license check,20
german user want see screen need drivers license check,30
german user want start onfido flow account skipped failed,30
label want refactor constants ios app use enums readable useable throughout app,50
label want refactor ga screen names ios app contained single file easily managed whole app,80
label want implement refactored confirmation screen cases ios app,80
label want migrate android support library android x order better support new features,50
label want update google services firebase order proper cloud setup,30
label want create unit tests assure everything still place update,80
label want properly automatically distribute different flavors android app,30
label want clean update dependencies project create proper environment separation future proof,50
user want see p2p egolf link also upcoming booking,10
business user want see company details,20
invited user want start sign greenwheels flow,30
user want see social media options contact page,20
user want see egolf roadtrip package,50
user want removeerase reason tripsegment,20
user want see link booking detail gain information new egolf,10
label want align google analytics keys ios android,20
user want able delete driver,20
user want able activate driver,20
user want able deactivate driver,20
user want book p2p car information,10
new user want receive push notification 15 minutes reservation starts,50
user want see whats new app,20
investigate crashlog ing 3rd party connect,10
invited user want sign greenwheels confirmation page,30
invited user want sign greenwheels add drivers license,80
invited user want sign greenwheels add password,20
invited user want sign greenwheels add personal details,30
invited user want sign greenwheels welcome page sign information,20
label want hook reservation number trip registrations,10
user want reactivate suspended card,20
user want able suspend card,20
user want able change postal address,50
user want cancel subscription via dropdown menu,10
user want see edit button menu subscriptions,10
implementation accountservice rest api version 20,20
greenwheels want trigger users leave review,50
label want know access trip registration,20
business driver want add kilometers personal trip segment,50
business driver want see overview trip segments finished,80
business driver tsr activated want able lable ts reservation,30
user want overview drivers account,30
user want able overview cards,80
business customer want set invoice address,30
user want able filter electric cars,30
change signup table electric cars,80
support understanding contract driver driver app,50
business driver tsr activated want able add reason deviating route,50
business driver want able label trip segments,30
public fleet visibility defined gwi toggle front end,50
user want able change pincode personal card,50
user want able block card,20
user want able replace cards,80
user want see pincode tankcard car fill tank,50
user want see soms subscription possibility leave greenwheels,50
user want able change contact details,50
user want able see invoices,30
user want see error message login screen cant log,30
user want cancel subscription,50
user want send sign information backend,80
user want able change temporary password,50
change prize information sign api v3 api,80
make possible use flash light making photos,20
show right information green bubble location information turned,20
show cost indication excisting reservation,30
user want able change password app,50
city car filter map,10
user want logged right organisation,10
user want see warning drive mode car picked original location,10
user want know car original location,20
user want know car original location opening booking,10
user want know car might original location booking 24h away,10
user want see actual alternative location car map,60
user want see route actual alternative location car,20
user want select parking unavailable drive mode menu,10
user want select reason parking unavailable,20
user want select alternative parking location parked car map,60
user want see allowed parking zones map submitting alternative parking location,30
user want instructions submit alternative parking location map,50
user want confirmation submitting alternative parking location,10
user want able manually fill alternative parking location,20
user want add description alternative parking location submission,20
user want see error move pin outside allowed parking location green zone,20
api implementation submit alternative parking location,20
user want see call center error message car doesnt parking zones attached,30
handle migration previous version new version,20
handle migration previous version new version,30
change login email password,10
user want see cost bubble booking car,20
user want use pagination booking history,80
user want see confirmation creating repeat reservation,20
user want see confirmation creating new booking,20
user want set destination trip,40
user want able calculate much trip cost,40
user want able calculate much trip cost,40
user want able change driver future booking,40
user want able change driver future booking,30
user want see confirmation added voucher,10
user want see confirmation report dirty car,10
user want see confirmation report dirty car,10
user want report dirty car ride,30
user want add voucher accountcard,20
add user want add voucher accountcard,20
user want report new damage ride,50
user want report new damage ride,30
user want open menu drive mode,30
user want see confirmation new damage able add another new damages,20
user want see confirmation new damage able add another new damage,20
user want select type damage add description case selection,50
user want select type damage add description case select,50
user want review picture new damage able retake,20
user want review picture new damage able retake,20
user want able take picture new damage,40
user want tap location new damage,50
user want tap existing damage see detailed information damage,50
user want tap existing damage see detailed information,50
api implementation single sign multiple cards,80
user want search cards selecting case 10 cards,30
user want search cards selecting case 10 cards attached account,20
user want select specific card booking case multiple cards attached account,30
user want select specific card booking incase multiple cards attached account,30
user want see path location booking car drawn map,20
user want see path location booking car drawn map,30
user want able add repeating reservations calendar,30
user want able add repeat reservations calendar,30
user want change newsletter setting,20
user want see signup newsletter sign,20
user want sign newsletter sign,30
user want see description cars location,30
user want open map booking screen see car exactly parked,30
user want open map booking screen,30
repeat reservation api call implementation,30
user want see overview repeat reservations confirming,50
user want choose interval duration repeat reservation,50
user want choose repeat reservation menu,10
user want want choose repeat reservation menu,10
user want choose repeat reservation booking,10
user want see loading text loading screen,10
user want see inspirational quotes loading screen,20
user want see favorites searching,30
user want see favorites searching,30
user want see favorites home screen,20
user want see favourites home screen,20
user want see delete favorites settings,50
user want able see delete favorites settings,50
add ok button pincode instructions,10
add small grey copy saying resterende tijd didnt get first,10
user want set car favorites book car fast,20
contract overview prijzen inclusief btw tonen,025
aanmaken van wachtwoord voor mijn greenwheels ontbreekt flow,40
directe link van camera toegang naar settings,05
map doesnt center pin visible screenshot halfway screen,10
feel like cab click inloggeninschrijven text buy doesnt anything also small gr,05
arrow direct downwards details subsriptions,10
ux wise expect go back 3 dots subscriptions tick back button topleft,20
wanneer ik op favoriet klik vanuit explore krijg ik geen gezoomde versie van de kaart ik wil direct,10
order van de keycards ov eerst dan greenwheels,025
nieuwe veld cardtypefunctionalkey meenemen de registration,025
op de duitse omgeving deposit uit de payment overview halen,025
creditcard payment helemaal doorlopen zodra backend klaar,025
insurance questions form juiste benamingen geven,025
card choice shown germany,10
contract overview prijzen aanvullen vanuit de api,05
landing page back greenwheels knop redirecten naar juiste greenweels pagina nlde,05
paper contract confirm button moet naar een andere pagina verwijzen,025
wisselen taal op duitse omgeving moet naar de te schakelen zijn,05
drivers license upload send later clear model,15
label animatie niet alleen op input ook op value change,05
creditcard expiration check moet ook toelaten ipv,025
emandate betaling integratie wachtende op backend,10
optie toevoegen email drivers license photo later,10
drivers license wanneer de checkbox aangevinkt upload photo niet meer required,05
date birth controleren op juiste format,05
hide already received greenwheels card option,025
booking info page check startime less hour redirect drivemode,10
booking change location time implementation,10
menu drawer remove hardcoded subscription type soms onderweg,10
signup questions add subquestions booleans request json,10
add terms conditions link translations,10
add personal information page business zakelijk flow,10
animate car location booking details opened,10
clear subscription call cache prive zakelijk,10
get deposit greenwheels card price subscription api call,20
remove address prepopulating countries netherlands,10
match subscription bubles subscription amount less 3,10
right drawer remove twitter facebook add email,10
implement adyen encryption library encrypt creditcard info,20
betaalpaginas terms conditions linkjes weg,025
faq modals geen modal met content maar nieuw venster met redirect,05
api endpoint ovchipkaart nummer valideren,05
choose card mogelijke keuzes uit api halen,10
choose card design extra optie implementeren,075
drivers license checkbox weg wanneer land nl,025
postal address zip huisnummer en toevoeging naast elkaar,05
postal address straatnaam automatisch aanvullen,10
personal details emailadres doorsturen,05
personal details tussenvoegsel toevoegen,05
woonplaats input postal address pagina plaatsen,025
insurance questions circles directive maken,10
special inputs animate placeholder text label text,20
templating form navigation buttons button tags,10
special inputs insurance questions hover make circles slightly larger,10
translation alle tekst vervangen met tekst uit translation object,20
special inputs country dropdowns add flagg icons,20
special inputs pay creditcard credtcard number input,30
special inputs pay creditcard security code tooltip,10
templating payment pay creditcard,025
components modal faq emandate terms conditions,20
translations post page translations payment,10
translations post page translations key pin,10
translations post page translations drivers license,10
translations post page translations details,05
templating payment terms conditions,10
templating payment read billing faq textpop,10
templating payment emandate textpop,20
special inputs pay emandate select bank input,10
special inputs contract overview payment plan table,20
special inputs choose confirm pin 4 digit pin input,20
special inputs ov chipcard ov cipcard number tooltip,20
special inputs drivers license upload photo input,20
special inputs drivers license drivers license number tooltip,20
special inputs postal adress dropdown country list,20
special inputs personal details country codes dropdown telephone,20
special inputs personal details date birth input,10
templating drivers license start questionairy,10
creditcard betaling integratie wachtende op backend,20
templating confirmation license pending,025
templating confirmation ov confirmation,10
templating key pin choose pinconfirm pin,05
templating drivers license insurance question blacklisted,025
templating drivers license insurance question eligible,025
templating drivers license insurance question info,05
templating drivers license insurance question 43,025
templating drivers license insurance question 42,025
templating drivers license insurance question 41,025
templating drivers license insurance question 32,025
templating drivers license insurance question 31,025
templating drivers license insurance question 23,025
templating drivers license insurance question 22,025
templating drivers license insurance question 21,025
templating drivers license insurance question 12,025
templating drivers license insurance question 11,20
templating drivers license drivers license,05
templating details company details,025
templating details postal adress,025
templating details personal details,025
fullsize view sass voor full size view,20
fullsize view html voor full size view,20
implementation measurement plan analytics,20
want see explanation changed app intro app,40
import translations greenwheels translation system,30
clone change time start endtime booking car,10
enter postcode housenumber address prefilled known information,10
clone add costs per month choose subscription page,05
add costs per month choose subscription page,05
add information number user fill drivers license page,30
clone user want able easily book dayweekendweek package,60
user want able easily book dayweekendweek package,60
create permission check searchlocation view,05
missing white gradient time selector fade content bottom screen,20
users able see interact map list time,40
default view show 15 cars list give hint currently totally hidden hard discover,10
note added add note database note history,10
user wants open microsite creditcard,20
user wants choose private en business subscription,10
user wants choose different subscriptions,20
user wants see full price information subscription,40
user wants fill drivers license info manually,20
user foreign drivers license wants upload drivers license,20
user wants able fill contact information,20
user wants choose password environment,10
users wants choose pin code confirm,40
user wants choose payment method monthly debitcredit cardpaper contract,10
user wants choose key card option ovchipcardgreenwheels card,10
user wants see overview order,40
user wants know sign done,30
user wants answer insurance questions,20
business user wants able sign information like kvk number company details,40
filter fab button bottomsheet list view toevoegen,10
user want able undo cancellation,20
user wants answer insurance questions,30
user wants sign contract emandateideal,40
users wants choose pin code confirm,30
user foreign drivers license wants upload drivers license,40
user wants check personal details making photo drivers license,10
user wants fill drivers license info manually,30
user wants see full price information subscription,20
user wants choose different subscriptions,20
user wants choose private en business subscription,10
user want able report locations greenwheels yet available,20
user want able change settings,40
user want able open side menu different options,05
user want get notified unlocking possible,05
user want able unlock car,30
user want able end ride via app,20
user want navigate location car via another app,20
user want see details current ride,40
user want see remaining time current ride,40
user want see overview booking,40
want get notification booking failed,40
user want get confirmation booking succeeded,40
user want see details chosen car,60
user want see cars list,40
user want extend endtime current reservation,40
user want see reservations past,40
user want choose pay insurance per trip,20
